date,time,decision_type,decision_quality,confidence,energy
2023-09-16,11:42,Analytical,1.39,1.0,2.98
2023-09-16,15:42,Emotional,1.07,2.12,4.0
2023-09-16,11:42,Social,3.84,5.04,2.47
2023-09-16,14:42,Social,1.0,2.39,6.1
2023-09-17,14:34,Emotional,3.53,5.04,7.3
2023-09-17,21:34,Creative,5.82,7.43,9.23
2023-09-17,16:34,Emotional,6.55,7.03,7.77
2023-09-18,16:33,Social,4.83,4.78,5.29
2023-09-18,09:33,Emotional,4.93,4.57,5.82
2023-09-18,06:33,Analytical,6.14,5.81,8.09
2023-09-19,10:19,Emotional,1.34,1.23,4.73
2023-09-19,12:19,Creative,3.31,3.14,1.3
2023-09-19,09:19,Analytical,4.81,5.46,5.46
2023-09-19,09:19,Emotional,5.34,5.54,5.43
2023-09-19,21:19,Emotional,4.01,4.7,1.32
2023-09-19,09:19,Emotional,2.44,4.02,1.0
2023-09-19,11:19,Creative,3.57,4.74,4.28
2023-09-20,23:25,Creative,3.73,3.86,5.71
2023-09-20,14:25,Emotional,4.38,3.7,8.64
2023-09-20,11:25,Creative,6.47,6.34,3.65
2023-09-20,19:25,Creative,3.55,3.37,7.43
2023-09-21,13:33,Creative,5.11,4.34,7.98
2023-09-21,22:33,Analytical,8.53,7.91,4.29
2023-09-21,09:33,Analytical,10.0,10.0,6.43
2023-09-21,17:33,Emotional,7.93,7.8,8.69
2023-09-21,11:33,Emotional,6.86,6.95,6.73
2023-09-21,13:33,Creative,4.45,6.39,5.08
2023-09-22,00:59,Creative,1.0,1.0,2.72
2023-09-22,13:59,Emotional,2.37,3.05,6.63
2023-09-22,23:59,Social,3.67,3.36,4.74
2023-09-23,10:32,Analytical,7.02,5.26,7.96
2023-09-23,17:32,Creative,3.72,5.76,6.01
2023-09-23,18:32,Creative,5.63,4.86,5.56
2023-09-23,14:32,Social,9.32,10.0,3.72
2023-09-23,13:32,Social,8.16,9.36,6.26
2023-09-23,08:32,Emotional,6.37,6.35,10.0
2023-09-24,22:09,Analytical,5.72,5.87,5.98
2023-09-24,09:09,Emotional,4.26,6.46,4.48
2023-09-24,19:09,Creative,6.74,5.0,6.04
2023-09-25,17:45,Creative,5.13,4.31,6.78
2023-09-25,21:45,Creative,4.09,5.25,8.33
2023-09-25,16:45,Social,3.62,3.69,5.98
2023-09-25,19:45,Social,5.43,5.44,5.99
2023-09-25,19:45,Analytical,4.63,4.75,8.21
2023-09-26,09:45,Social,5.4,6.1,7.01
2023-09-26,12:45,Emotional,4.2,4.52,3.39
2023-09-26,00:45,Social,6.33,3.55,5.39
2023-09-26,18:45,Social,6.14,4.77,6.36
2023-09-26,18:45,Analytical,3.91,3.54,7.45
2023-09-26,10:45,Creative,4.72,2.69,3.61
2023-09-27,17:15,Creative,9.74,10.0,10.0
2023-09-27,18:15,Analytical,10.0,9.66,10.0
2023-09-27,08:15,Analytical,8.82,7.86,7.49
2023-09-28,18:57,Creative,1.0,2.61,7.86
2023-09-28,17:57,Analytical,1.87,1.64,4.86
2023-09-28,19:57,Creative,1.45,1.0,4.25
2023-09-28,17:57,Analytical,2.91,2.52,5.12
2023-09-28,12:57,Analytical,5.54,5.24,5.01
2023-09-29,13:31,Creative,2.45,3.01,1.98
2023-09-29,18:31,Analytical,2.01,2.56,1.0
2023-09-29,14:31,Social,3.26,4.69,1.76
2023-09-29,14:31,Analytical,2.15,2.8,2.12
2023-09-29,09:31,Social,2.09,2.25,1.0
2023-09-29,14:31,Analytical,2.55,1.45,5.09
2023-09-30,07:09,Creative,7.24,7.08,10.0
2023-09-30,17:09,Creative,8.99,7.92,7.32
2023-09-30,19:09,Creative,7.35,7.75,10.0
2023-09-30,18:09,Social,6.99,5.82,9.91
2023-09-30,08:09,Creative,7.98,10.0,9.42
2023-10-01,14:16,Emotional,3.48,2.31,1.0
2023-10-01,20:16,Emotional,1.0,2.19,5.81
2023-10-01,13:16,Emotional,1.0,1.0,1.0
2023-10-01,20:16,Analytical,1.0,1.72,2.75
2023-10-02,18:25,Social,4.18,2.78,8.35
2023-10-02,13:25,Creative,3.41,3.94,2.16
2023-10-02,20:25,Emotional,3.88,4.17,5.72
2023-10-02,05:25,Social,4.4,4.89,2.81
2023-10-02,06:25,Social,4.46,4.57,5.53
2023-10-02,09:25,Creative,4.27,3.0,2.43
2023-10-03,08:00,Analytical,1.0,1.82,3.69
2023-10-03,10:00,Social,1.81,2.12,1.0
2023-10-03,07:00,Creative,1.0,1.17,2.3
2023-10-04,20:18,Creative,2.01,2.38,4.38
2023-10-04,18:18,Social,2.53,1.89,6.32
2023-10-04,19:18,Emotional,1.7,1.0,2.82
2023-10-04,19:18,Emotional,1.82,2.82,4.28
2023-10-04,13:18,Analytical,2.56,1.32,5.93
2023-10-04,22:18,Creative,1.37,1.27,7.32
2023-10-04,12:18,Social,3.11,1.48,1.0
2023-10-05,10:39,Analytical,1.0,1.0,2.3
2023-10-05,21:39,Social,1.0,1.17,1.0
2023-10-05,09:39,Analytical,1.89,4.73,1.0
2023-10-05,13:39,Analytical,1.0,1.1,1.0
2023-10-06,11:11,Analytical,5.39,4.31,5.67
2023-10-06,08:11,Creative,6.75,6.23,2.78
2023-10-06,19:11,Emotional,6.81,6.77,10.0
2023-10-06,20:11,Creative,6.7,5.22,3.48
2023-10-06,20:11,Analytical,5.56,4.94,9.83
2023-10-06,12:11,Creative,6.13,7.26,5.29
2023-10-07,05:56,Analytical,4.05,4.77,1.0
2023-10-07,08:56,Emotional,4.08,4.18,5.08
2023-10-07,12:56,Creative,1.0,2.28,1.93
2023-10-07,15:56,Social,3.35,4.17,2.35
2023-10-07,10:56,Analytical,5.58,5.81,5.61
2023-10-08,20:28,Creative,1.0,3.12,1.0
2023-10-08,17:28,Analytical,3.19,2.2,1.51
2023-10-08,15:28,Creative,2.34,3.37,1.0
2023-10-08,14:28,Emotional,2.79,3.84,1.0
2023-10-08,22:28,Analytical,4.05,2.6,1.5
2023-10-08,22:28,Analytical,2.37,1.52,3.28
2023-10-09,16:56,Creative,3.73,3.54,7.29
2023-10-09,11:56,Emotional,3.03,3.26,7.92
2023-10-09,08:56,Analytical,5.05,5.84,3.33
2023-10-09,09:56,Social,4.16,3.28,3.07
2023-10-10,06:57,Creative,2.67,1.77,5.99
2023-10-10,16:57,Emotional,4.0,2.1,2.75
2023-10-10,07:57,Creative,1.0,1.0,5.32
2023-10-10,09:57,Creative,2.42,1.83,7.01
2023-10-10,06:57,Social,1.0,2.24,3.32
2023-10-10,06:57,Analytical,3.16,2.63,7.5
2023-10-10,18:57,Analytical,1.43,1.44,5.46
2023-10-11,09:54,Analytical,5.44,4.52,7.63
2023-10-11,08:54,Social,6.03,5.21,7.23
2023-10-11,20:54,Emotional,8.33,7.99,10.0
2023-10-11,20:54,Social,5.86,4.61,10.0
2023-10-12,23:18,Emotional,1.0,1.0,1.0
2023-10-12,19:18,Social,3.38,3.04,3.45
2023-10-12,23:18,Creative,1.53,2.54,3.6
2023-10-12,22:18,Emotional,5.29,5.42,6.08
2023-10-13,12:46,Emotional,3.53,3.49,2.17
2023-10-13,13:46,Social,2.82,3.33,2.19
2023-10-13,16:46,Creative,2.57,3.81,7.48
2023-10-13,19:46,Analytical,4.1,5.97,2.08
2023-10-14,14:08,Creative,3.3,4.64,2.23
2023-10-14,06:08,Social,1.52,3.25,2.07
2023-10-14,18:08,Creative,1.0,2.53,6.41
2023-10-14,17:08,Creative,2.89,2.85,3.14
2023-10-14,16:08,Creative,2.67,4.25,4.5
2023-10-14,17:08,Social,5.5,4.6,3.98
2023-10-15,20:40,Social,1.0,1.0,2.49
2023-10-15,20:40,Social,2.01,2.54,7.14
2023-10-15,20:40,Emotional,2.09,3.24,2.93
2023-10-15,16:40,Emotional,3.91,6.3,3.86
2023-10-15,18:40,Creative,1.0,1.0,3.36
2023-10-15,12:40,Creative,2.07,2.77,3.72
2023-10-16,14:36,Creative,3.58,2.95,6.13
2023-10-16,19:36,Social,6.36,7.38,6.4
2023-10-16,21:36,Emotional,5.12,4.75,4.31
2023-10-16,17:36,Creative,2.45,2.33,4.49
2023-10-17,08:54,Social,8.78,8.31,6.17
2023-10-17,07:54,Social,9.88,9.43,8.09
2023-10-17,13:54,Social,7.65,6.51,10.0
2023-10-17,05:54,Creative,7.92,9.48,6.42
2023-10-17,10:54,Emotional,7.12,7.16,8.31
2023-10-17,09:54,Social,4.79,4.9,4.93
2023-10-18,20:36,Creative,2.5,1.0,1.0
2023-10-18,21:36,Analytical,3.69,3.14,2.15
2023-10-18,13:36,Social,3.87,4.19,5.87
2023-10-18,12:36,Emotional,1.71,4.39,2.92
2023-10-18,11:36,Social,4.58,4.52,1.0
2023-10-18,13:36,Creative,2.68,3.0,2.03
2023-10-18,20:36,Emotional,1.0,1.0,4.83
2023-10-19,16:36,Creative,1.0,2.05,4.72
2023-10-19,00:36,Emotional,2.59,3.53,5.66
2023-10-19,10:36,Analytical,6.92,7.35,5.71
2023-10-19,11:36,Analytical,4.86,5.34,4.88
2023-10-19,09:36,Analytical,3.81,4.42,5.42
2023-10-19,10:36,Emotional,4.64,5.73,5.48
2023-10-20,16:43,Emotional,1.0,1.0,1.86
2023-10-20,12:43,Creative,1.0,1.9,1.0
2023-10-20,12:43,Emotional,1.0,1.79,1.5
2023-10-21,19:35,Emotional,1.0,2.31,1.0
2023-10-21,22:35,Social,2.72,1.46,7.74
2023-10-21,18:35,Creative,1.0,2.15,3.81
2023-10-22,16:24,Analytical,7.59,7.77,9.68
2023-10-22,12:24,Creative,6.28,5.47,9.72
2023-10-22,12:24,Social,5.08,4.49,10.0
2023-10-22,10:24,Social,6.19,7.33,7.25
2023-10-22,12:24,Social,8.4,9.06,10.0
2023-10-23,15:32,Analytical,3.86,5.85,3.36
2023-10-23,12:32,Social,4.02,4.26,2.3
2023-10-23,11:32,Analytical,3.74,3.9,3.68
2023-10-23,12:32,Social,7.33,6.49,6.9
2023-10-23,23:32,Social,4.95,4.94,2.81
2023-10-24,12:23,Analytical,2.33,1.82,1.72
2023-10-24,18:23,Social,1.48,1.0,7.98
2023-10-24,12:23,Social,3.91,4.7,6.47
2023-10-24,07:23,Social,3.24,4.7,4.07
2023-10-24,18:23,Emotional,3.15,3.89,2.65
2023-10-24,09:23,Emotional,7.63,7.66,5.57
2023-10-25,15:38,Creative,5.1,6.02,5.17
2023-10-25,19:38,Social,3.41,1.91,3.98
2023-10-25,14:38,Analytical,4.49,4.94,7.53
2023-10-26,16:26,Emotional,6.62,5.23,9.76
2023-10-26,08:26,Emotional,8.95,9.85,7.32
2023-10-26,21:26,Analytical,8.87,10.0,7.88
2023-10-26,19:26,Creative,4.83,4.25,8.9
2023-10-27,15:01,Creative,4.3,4.47,8.54
2023-10-27,15:01,Analytical,9.51,10.0,9.51
2023-10-27,22:01,Emotional,3.47,4.39,9.19
2023-10-27,12:01,Analytical,7.59,5.86,6.23
2023-10-27,14:01,Emotional,4.96,2.94,7.77
2023-10-28,20:53,Social,2.39,5.01,5.27
2023-10-28,16:53,Analytical,6.03,4.46,4.55
2023-10-28,14:53,Social,3.73,2.82,4.77
2023-10-28,08:53,Emotional,3.26,3.03,9.32
2023-10-28,07:53,Creative,4.15,4.63,6.69
2023-10-29,07:28,Analytical,4.61,4.53,4.12
2023-10-29,16:28,Social,3.45,4.6,7.01
2023-10-29,13:28,Social,2.83,3.6,4.37
2023-10-29,19:28,Social,3.25,2.77,4.4
2023-10-29,08:28,Emotional,5.21,5.3,5.03
2023-10-29,19:28,Emotional,1.02,1.0,4.28
2023-10-29,18:28,Social,1.95,1.97,3.9
2023-10-30,18:48,Creative,4.76,4.88,3.87
2023-10-30,19:48,Emotional,4.04,4.12,8.15
2023-10-30,14:48,Social,5.03,4.37,6.58
2023-10-30,17:48,Emotional,7.2,8.12,6.88
2023-10-30,10:48,Social,5.73,7.17,7.93
2023-10-30,10:48,Emotional,5.49,6.56,3.62
2023-10-31,12:45,Analytical,1.0,1.16,3.3
2023-10-31,13:45,Analytical,1.64,2.47,1.0
2023-10-31,16:45,Analytical,1.66,1.17,1.0
2023-10-31,14:45,Emotional,4.2,2.84,1.98
2023-10-31,11:45,Creative,3.32,3.97,1.0
2023-10-31,16:45,Analytical,3.48,3.77,7.83
2023-10-31,11:45,Analytical,3.07,2.92,1.45
2023-11-01,14:55,Analytical,2.97,2.14,7.51
2023-11-01,08:55,Social,3.61,4.17,7.8
2023-11-01,14:55,Analytical,1.0,2.28,4.88
2023-11-02,07:37,Analytical,5.2,4.37,3.08
2023-11-02,08:37,Creative,4.78,7.16,6.6
2023-11-02,06:37,Creative,5.94,5.75,3.39
2023-11-02,06:37,Analytical,3.37,2.88,1.0
2023-11-02,04:37,Social,2.96,2.4,4.24
2023-11-02,11:37,Creative,4.24,4.6,4.56
2023-11-02,05:37,Analytical,3.67,1.71,3.44
2023-11-03,17:46,Creative,3.67,4.14,7.41
2023-11-03,22:46,Creative,6.54,7.29,5.32
2023-11-03,22:46,Creative,4.35,3.6,2.58
2023-11-03,22:46,Emotional,6.62,6.44,3.1
2023-11-03,08:46,Social,3.89,3.02,5.68
2023-11-03,12:46,Analytical,7.23,6.88,1.08
2023-11-04,11:04,Creative,1.0,1.0,3.15
2023-11-04,14:04,Creative,1.0,1.22,3.73
2023-11-04,12:04,Analytical,1.74,2.15,2.74
2023-11-05,14:38,Creative,1.0,2.38,3.26
2023-11-05,18:38,Creative,1.33,2.55,3.19
2023-11-05,13:38,Social,1.48,1.0,2.55
2023-11-06,14:54,Social,8.47,10.0,10.0
2023-11-06,14:54,Creative,7.79,8.17,9.38
2023-11-06,18:54,Emotional,9.42,8.4,9.76
2023-11-06,16:54,Creative,8.4,8.68,7.59
2023-11-06,05:54,Emotional,7.86,9.04,6.94
2023-11-06,14:54,Creative,7.27,7.22,7.5
2023-11-06,07:54,Analytical,7.91,8.02,6.03
2023-11-07,23:14,Emotional,5.02,7.07,8.2
2023-11-07,09:14,Social,5.41,5.83,8.41
2023-11-07,10:14,Social,8.02,7.9,9.23
2023-11-08,10:21,Emotional,1.0,1.0,4.64
2023-11-08,19:21,Analytical,3.14,2.23,4.83
2023-11-08,16:21,Emotional,1.21,1.0,6.36
2023-11-09,18:59,Social,4.6,3.61,2.43
2023-11-09,18:59,Social,2.62,2.6,3.22
2023-11-09,16:59,Social,4.8,5.15,5.35
2023-11-09,17:59,Creative,1.34,2.51,1.0
2023-11-09,14:59,Creative,4.49,5.42,3.68
2023-11-09,08:59,Emotional,5.15,5.09,4.66
2023-11-10,21:58,Social,4.02,7.21,8.28
2023-11-10,17:58,Social,4.56,3.65,5.88
2023-11-10,21:58,Social,2.29,3.11,5.87
2023-11-10,21:58,Creative,1.83,1.91,3.89
2023-11-10,11:58,Social,3.74,2.88,5.64
2023-11-10,20:58,Analytical,5.14,5.08,4.81
2023-11-11,18:12,Social,6.4,7.1,4.03
2023-11-11,12:12,Social,6.48,7.8,7.39
2023-11-11,19:12,Analytical,6.68,7.32,7.14
2023-11-11,21:12,Creative,7.22,5.2,3.13
2023-11-12,10:11,Creative,7.07,5.57,6.76
2023-11-12,08:11,Analytical,5.54,4.54,6.66
2023-11-12,17:11,Social,5.87,7.98,4.71
2023-11-12,09:11,Emotional,7.73,8.08,4.64
2023-11-13,12:25,Analytical,3.5,4.07,4.3
2023-11-13,21:25,Social,2.21,1.61,2.58
2023-11-13,11:25,Emotional,2.95,2.72,4.07
2023-11-13,14:25,Creative,2.23,2.49,1.37
2023-11-13,12:25,Social,3.74,3.86,3.82
2023-11-14,21:54,Social,5.71,5.95,7.53
2023-11-14,19:54,Creative,5.87,6.59,8.7
2023-11-14,21:54,Analytical,6.89,6.73,3.75
2023-11-14,17:54,Analytical,8.07,7.83,5.05
2023-11-14,08:54,Emotional,2.46,2.8,6.3
2023-11-14,21:54,Emotional,2.79,3.25,5.0
2023-11-14,10:54,Creative,9.1,8.53,5.13
2023-11-15,23:54,Creative,2.39,3.67,4.48
2023-11-15,21:54,Social,2.62,3.32,2.47
2023-11-15,08:54,Emotional,4.64,6.42,6.36
2023-11-15,13:54,Emotional,4.66,5.53,8.65
2023-11-15,17:54,Social,5.52,5.96,7.04
2023-11-15,11:54,Creative,2.37,3.15,3.22
2023-11-15,17:54,Emotional,3.15,1.0,6.03
2023-11-16,10:33,Emotional,4.81,5.92,6.79
2023-11-16,21:33,Analytical,7.97,6.88,8.09
2023-11-16,06:33,Social,8.94,9.7,7.59
2023-11-16,17:33,Social,6.03,5.51,7.53
2023-11-16,13:33,Creative,3.52,3.1,2.47
2023-11-17,13:14,Emotional,1.0,1.64,3.78
2023-11-17,21:14,Emotional,1.0,1.17,1.0
2023-11-17,16:14,Emotional,1.0,1.0,1.45
2023-11-17,12:14,Creative,1.29,1.0,1.56
2023-11-17,16:14,Creative,1.0,1.0,1.0
2023-11-18,13:56,Creative,5.34,4.39,6.6
2023-11-18,21:56,Social,5.0,6.68,7.38
2023-11-18,06:56,Emotional,2.46,1.2,6.5
2023-11-18,09:56,Social,3.83,1.0,9.09
2023-11-18,10:56,Emotional,6.3,6.82,5.18
2023-11-18,08:56,Social,5.86,5.16,6.8
2023-11-18,20:56,Emotional,3.84,5.36,3.25
2023-11-19,00:38,Social,4.96,5.0,3.81
2023-11-19,16:38,Emotional,3.36,4.09,7.52
2023-11-19,14:38,Emotional,3.58,2.69,4.9
2023-11-20,00:41,Creative,8.53,9.87,8.22
2023-11-20,16:41,Analytical,7.49,8.19,8.72
2023-11-20,19:41,Emotional,5.12,3.76,6.54
2023-11-21,22:56,Creative,3.39,2.33,4.36
2023-11-21,15:56,Emotional,8.34,8.48,6.52
2023-11-21,22:56,Emotional,2.78,1.0,4.16
2023-11-21,13:56,Creative,6.77,7.11,7.0
2023-11-21,10:56,Emotional,5.72,5.13,8.58
2023-11-21,08:56,Creative,3.67,5.07,6.68
2023-11-21,16:56,Creative,1.93,1.18,2.23
2023-11-22,23:09,Analytical,5.68,5.65,1.0
2023-11-22,19:09,Emotional,4.0,3.46,2.48
2023-11-22,16:09,Creative,5.95,6.06,4.86
2023-11-22,19:09,Analytical,3.33,1.82,2.84
2023-11-22,10:09,Social,5.36,4.89,5.49
2023-11-22,12:09,Emotional,1.0,1.0,6.67
2023-11-23,13:20,Social,5.73,7.48,8.99
2023-11-23,21:20,Creative,4.82,5.29,5.67
2023-11-23,23:20,Emotional,8.25,9.39,6.64
2023-11-23,12:20,Emotional,5.46,6.91,7.46
2023-11-23,23:20,Emotional,7.5,5.31,7.22
2023-11-23,15:20,Social,4.39,6.15,9.39
2023-11-24,14:39,Creative,3.0,4.53,8.49
2023-11-24,19:39,Analytical,3.56,6.03,4.86
2023-11-24,12:39,Analytical,3.13,3.99,4.21
2023-11-24,19:39,Social,3.08,4.49,4.96
2023-11-24,20:39,Creative,1.0,1.37,3.53
2023-11-25,18:27,Analytical,7.5,8.19,9.26
2023-11-25,19:27,Emotional,7.06,8.15,4.98
2023-11-25,18:27,Creative,6.91,8.87,4.94
2023-11-25,16:27,Analytical,8.9,8.35,4.62
2023-11-25,15:27,Emotional,6.14,6.86,8.14
2023-11-26,08:17,Analytical,1.8,2.23,2.46
2023-11-26,11:17,Social,1.0,1.0,2.33
2023-11-26,09:17,Analytical,4.02,5.17,1.0
2023-11-26,11:17,Creative,3.27,2.09,5.09
2023-11-26,10:17,Creative,1.81,1.0,5.43
2023-11-26,14:17,Analytical,2.36,2.04,1.0
2023-11-26,18:17,Emotional,4.16,4.98,3.84
2023-11-27,09:11,Social,2.41,3.62,3.84
2023-11-27,17:11,Analytical,4.52,6.83,3.76
2023-11-27,22:11,Social,5.81,6.38,5.95
2023-11-27,08:11,Social,5.12,5.5,5.71
2023-11-27,19:11,Creative,4.62,6.13,2.54
2023-11-28,10:18,Creative,5.79,6.61,6.72
2023-11-28,22:18,Creative,5.93,5.84,1.58
2023-11-28,11:18,Emotional,4.15,3.16,3.86
2023-11-28,15:18,Creative,2.39,1.91,4.13
2023-11-28,09:18,Analytical,1.19,1.89,9.76
2023-11-28,09:18,Creative,5.16,4.96,5.21
2023-11-28,23:18,Analytical,4.12,4.21,5.25
2023-11-29,15:13,Creative,2.92,4.6,2.48
2023-11-29,12:13,Creative,5.26,5.15,9.25
2023-11-29,18:13,Emotional,4.69,4.33,4.95
2023-11-30,18:57,Analytical,6.99,5.84,6.03
2023-11-30,15:57,Social,3.75,2.83,7.75
2023-11-30,06:57,Social,6.88,4.9,7.29
2023-11-30,08:57,Analytical,7.77,7.61,6.29
2023-11-30,12:57,Analytical,6.31,5.77,6.29
2023-11-30,12:57,Creative,6.69,8.99,6.07
2023-12-01,01:09,Analytical,1.0,1.0,1.02
2023-12-01,21:09,Analytical,2.37,1.0,1.33
2023-12-01,21:09,Creative,1.45,1.16,1.0
2023-12-01,22:09,Creative,1.0,1.91,2.81
2023-12-01,14:09,Analytical,1.0,1.46,1.59
2023-12-01,19:09,Emotional,1.34,2.83,1.0
2023-12-01,21:09,Social,1.0,1.0,7.27
2023-12-02,14:41,Emotional,2.03,2.78,4.49
2023-12-02,18:41,Creative,1.53,1.0,7.73
2023-12-02,18:41,Emotional,4.17,6.11,4.67
2023-12-02,20:41,Analytical,3.67,3.4,3.99
2023-12-03,19:59,Analytical,6.8,6.88,7.11
2023-12-03,19:59,Social,8.52,8.69,9.27
2023-12-03,11:59,Creative,10.0,9.96,10.0
2023-12-03,08:59,Analytical,10.0,10.0,10.0
2023-12-03,17:59,Analytical,7.9,8.13,6.05
2023-12-04,14:12,Emotional,1.26,1.54,2.7
2023-12-04,14:12,Emotional,2.06,1.0,5.92
2023-12-04,19:12,Social,1.87,1.8,2.35
2023-12-04,09:12,Creative,1.24,2.76,2.85
2023-12-05,16:26,Creative,2.95,2.97,8.46
2023-12-05,08:26,Emotional,2.18,2.15,7.83
2023-12-05,08:26,Creative,2.95,4.09,3.08
2023-12-05,13:26,Emotional,2.43,3.91,3.55
2023-12-05,14:26,Social,2.51,2.76,2.92
2023-12-05,20:26,Emotional,2.11,2.22,4.99
2023-12-05,22:26,Social,4.65,6.19,3.19
2023-12-06,14:38,Social,6.58,7.25,10.0
2023-12-06,00:38,Emotional,7.49,7.78,8.39
2023-12-06,16:38,Analytical,7.92,6.99,7.45
2023-12-06,12:38,Analytical,9.1,8.89,7.32
2023-12-06,09:38,Analytical,6.55,4.23,7.1
2023-12-06,09:38,Emotional,6.86,6.35,4.75
2023-12-06,09:38,Emotional,5.09,5.86,10.0
2023-12-07,18:01,Creative,4.8,3.46,5.94
2023-12-07,09:01,Analytical,2.23,1.65,3.31
2023-12-07,17:01,Creative,3.79,4.75,4.03
2023-12-07,12:01,Social,2.61,3.07,5.37
2023-12-07,17:01,Analytical,4.99,3.71,4.27
2023-12-07,14:01,Social,1.13,1.08,3.78
2023-12-08,15:41,Analytical,1.0,1.0,1.0
2023-12-08,09:41,Emotional,1.0,1.0,1.0
2023-12-08,10:41,Emotional,1.0,2.32,1.0
2023-12-09,13:45,Analytical,8.86,10.0,3.28
2023-12-09,07:45,Social,6.37,5.97,1.36
2023-12-09,12:45,Analytical,4.57,5.34,10.0
2023-12-09,10:45,Analytical,8.09,8.41,7.14
2023-12-09,14:45,Social,8.76,10.0,6.01
2023-12-09,15:45,Emotional,3.23,1.13,9.82
2023-12-10,20:23,Analytical,5.5,5.68,2.45
2023-12-10,09:23,Creative,3.94,3.64,6.45
2023-12-10,07:23,Social,4.47,3.43,4.46
2023-12-11,04:53,Analytical,10.0,10.0,9.89
2023-12-11,19:53,Social,6.48,3.52,7.62
2023-12-11,18:53,Social,6.53,6.88,10.0
2023-12-11,09:53,Analytical,9.37,10.0,9.81
2023-12-11,05:53,Analytical,7.38,7.73,10.0
2023-12-11,12:53,Emotional,10.0,9.42,9.18
2023-12-12,16:08,Emotional,4.88,5.71,10.0
2023-12-12,10:08,Emotional,7.08,6.42,8.38
2023-12-12,16:08,Creative,7.65,7.73,8.02
2023-12-12,00:08,Analytical,7.26,8.26,9.13
2023-12-12,11:08,Social,5.55,4.54,7.15
2023-12-12,01:08,Creative,8.13,8.28,6.37
2023-12-13,19:31,Emotional,6.4,6.07,8.65
2023-12-13,12:31,Emotional,6.5,6.19,7.35
2023-12-13,00:31,Social,7.98,7.41,7.7
2023-12-14,11:09,Emotional,3.59,4.02,3.84
2023-12-14,17:09,Creative,3.86,4.97,3.28
2023-12-14,16:09,Emotional,1.7,1.0,2.81
2023-12-14,19:09,Creative,4.59,3.19,4.55
2023-12-14,18:09,Emotional,4.63,5.04,4.38
2023-12-14,20:09,Emotional,3.98,4.09,4.7
2023-12-14,15:09,Creative,3.38,5.62,6.77
2023-12-15,21:04,Emotional,4.81,4.31,2.63
2023-12-15,21:04,Analytical,1.0,1.0,6.6
2023-12-15,16:04,Creative,1.0,2.92,1.0
2023-12-15,18:04,Emotional,1.0,1.0,2.67
2023-12-15,22:04,Social,2.47,2.93,1.97
2023-12-15,13:04,Analytical,1.39,1.07,1.0
2023-12-16,11:39,Emotional,2.27,3.3,1.6
2023-12-16,12:39,Creative,6.03,5.69,3.71
2023-12-16,13:39,Social,4.71,6.2,7.5
2023-12-16,09:39,Social,4.36,5.44,1.83
2023-12-16,10:39,Analytical,3.32,2.41,7.71
2023-12-17,08:52,Analytical,5.62,6.47,8.3
2023-12-17,13:52,Creative,4.4,3.82,9.82
2023-12-17,12:52,Emotional,4.53,4.66,5.66
2023-12-17,20:52,Analytical,5.73,5.68,5.66
2023-12-17,15:52,Emotional,4.26,4.54,5.54
2023-12-17,17:52,Social,4.48,3.54,7.07
2023-12-17,12:52,Emotional,7.11,8.62,5.78
2023-12-18,09:45,Creative,6.61,5.61,7.02
2023-12-18,20:45,Creative,2.3,1.43,3.36
2023-12-18,12:45,Analytical,3.81,4.39,6.19
2023-12-18,09:45,Social,1.97,1.0,3.02
2023-12-18,10:45,Analytical,3.72,3.51,2.95
2023-12-18,15:45,Creative,3.79,6.05,3.84
2023-12-19,17:29,Creative,3.59,4.15,5.37
2023-12-19,11:29,Creative,5.25,4.53,10.0
2023-12-19,08:29,Analytical,5.26,4.64,5.31
2023-12-19,08:29,Emotional,3.47,4.85,3.95
2023-12-19,11:29,Creative,3.24,2.68,6.46
2023-12-19,13:29,Analytical,4.34,2.85,5.69
2023-12-20,16:34,Social,4.34,3.71,6.48
2023-12-20,11:34,Social,5.86,5.79,5.57
2023-12-20,19:34,Social,1.24,1.0,7.12
2023-12-21,16:00,Emotional,3.57,2.84,10.0
2023-12-21,19:00,Emotional,6.94,7.4,7.8
2023-12-21,13:00,Emotional,1.0,1.0,4.58
2023-12-22,22:33,Analytical,3.38,2.89,1.0
2023-12-22,22:33,Analytical,4.31,4.85,7.53
2023-12-22,22:33,Emotional,2.05,1.18,1.0
2023-12-22,18:33,Analytical,3.29,4.19,3.11
2023-12-22,15:33,Social,6.45,6.19,4.62
2023-12-22,19:33,Analytical,1.69,1.97,1.0
2023-12-23,19:30,Social,9.25,9.98,10.0
2023-12-23,08:30,Social,6.68,6.84,9.84
2023-12-23,09:30,Social,8.88,8.01,3.93
2023-12-23,10:30,Social,8.73,8.58,7.58
2023-12-23,16:30,Analytical,9.86,9.81,6.07
2023-12-23,10:30,Creative,5.32,4.19,10.0
2023-12-24,22:50,Social,4.71,4.9,4.42
2023-12-24,18:50,Creative,3.26,4.42,3.8
2023-12-24,23:50,Analytical,4.99,4.64,8.66
2023-12-25,16:34,Social,8.13,9.37,6.53
2023-12-25,13:34,Social,8.6,8.29,7.92
2023-12-25,10:34,Analytical,9.97,8.92,8.11
2023-12-25,11:34,Analytical,8.17,8.69,6.8
2023-12-25,21:34,Analytical,10.0,8.71,10.0
2023-12-26,15:37,Social,5.01,6.91,1.34
2023-12-26,18:37,Social,1.88,3.38,1.0
